gene_stable_id	transcript_stable_id	protein_stable_id	xref	db_name	info_type	source_identity	xref_identity	linkage_type
YDL119C	YDL119C_mRNA	YDL119C	NM_001180178.1	RefSeq_dna	DEPENDENT	-	-	-
YDR501W	YDR501W_mRNA	YDR501W	NP_010789.1	RefSeq_peptide	DEPENDENT	-	-	-
YDR501W	YDR501W_mRNA	YDR501W	NM_001180809.1	RefSeq_dna	DEPENDENT	-	-	-
YDL214C	YDL214C_mRNA	YDL214C	NP_010067.1	RefSeq_peptide	DEPENDENT	-	-	-
YDL214C	YDL214C_mRNA	YDL214C	NM_001180274.1	RefSeq_dna	DEPENDENT	-	-	-
YDR264C	YDR264C_mRNA	YDR264C	NP_010550.1	RefSeq_peptide	DEPENDENT	-	-	-
YDR264C	YDR264C_mRNA	YDR264C	NM_001180572.1	RefSeq_dna	DEPENDENT	-	-	-
YDR343C	YDR343C_mRNA	YDR343C	NP_010630.1	RefSeq_peptide	DEPENDENT	-	-	-
YDR343C	YDR343C_mRNA	YDR343C	NM_001180651.1	RefSeq_dna	DEPENDENT	-	-	-
YDR373W	YDR373W_mRNA	YDR373W	NP_010661.3	RefSeq_peptide	DEPENDENT	-	-	-
YDR373W	YDR373W_mRNA	YDR373W	NM_001180681.3	RefSeq_dna	DEPENDENT	-	-	-
YDR354W	YDR354W_mRNA	YDR354W	NP_010641.3	RefSeq_peptide	DEPENDENT	-	-	-
YDR354W	YDR354W_mRNA	YDR354W	NM_001180662.3	RefSeq_dna	DEPENDENT	-	-	-
YDR246W	YDR246W_mRNA	YDR246W	NP_010532.3	RefSeq_peptide	DEPENDENT	-	-	-
YDR246W	YDR246W_mRNA	YDR246W	NM_001180554.3	RefSeq_dna	DEPENDENT	-	-	-
YDR428C	YDR428C_mRNA	YDR428C	NP_010716.3	RefSeq_peptide	DEPENDENT	-	-	-
YDR428C	YDR428C_mRNA	YDR428C	NM_001180736.3	RefSeq_dna	DEPENDENT	-	-	-
YDR316W	YDR316W_mRNA	YDR316W	NP_010602.3	RefSeq_peptide	DEPENDENT	-	-	-
YDR316W	YDR316W_mRNA	YDR316W	NM_001180624.3	RefSeq_dna	DEPENDENT	-	-	-
YDL142C	YDL142C_mRNA	YDL142C	NP_010139.1	RefSeq_peptide	DEPENDENT	-	-	-
YDL142C	YDL142C_mRNA	YDL142C	NM_001180202.1	RefSeq_dna	DEPENDENT	-	-	-
YDR253C	YDR253C_mRNA	YDR253C	NP_010539.1	RefSeq_peptide	DEPENDENT	-	-	-
YDR253C	YDR253C_mRNA	YDR253C	NM_001180561.1	RefSeq_dna	DEPENDENT	-	-	-
YDL112W	YDL112W_mRNA	YDL112W	NP_010171.1	RefSeq_peptide	DEPENDENT	-	-	-
YDL112W	YDL112W_mRNA	YDL112W	NM_001180171.1	RefSeq_dna	DEPENDENT	-	-	-
YDR545W	YDR545W_mRNA	YDR545W	NP_010834.1	RefSeq_peptide	DEPENDENT	-	-	-
YDR545W	YDR545W_mRNA	YDR545W	NP_013572.3	RefSeq_peptide	DEPENDENT	-	-	-
YDR545W	YDR545W_mRNA	YDR545W	NP_061495.4	RefSeq_peptide	DEPENDENT	-	-	-
YDR545W	YDR545W_mRNA	YDR545W	NM_001180853.1	RefSeq_dna	DEPENDENT	-	-	-
YDR545W	YDR545W_mRNA	YDR545W	NM_001182355.3	RefSeq_dna	DEPENDENT	-	-	-
YDR545W	YDR545W_mRNA	YDR545W	NM_001184447.3	RefSeq_dna	DEPENDENT	-	-	-
YDL138W	YDL138W_mRNA	YDL138W	NP_010143.1	RefSeq_peptide	DEPENDENT	-	-	-
YDL138W	YDL138W_mRNA	YDL138W	NM_001180198.1	RefSeq_dna	DEPENDENT	-	-	-
YDR528W	YDR528W_mRNA	YDR528W	NP_010817.3	RefSeq_peptide	DEPENDENT	-	-	-
YDR528W	YDR528W_mRNA	YDR528W	NM_001180836.3	RefSeq_dna	DEPENDENT	-	-	-
YDR284C	YDR284C_mRNA	YDR284C	NP_010570.1	RefSeq_peptide	DEPENDENT	-	-	-
YDR284C	YDR284C_mRNA	YDR284C	NM_001180592.1	RefSeq_dna	DEPENDENT	-	-	-
YDR050C	YDR050C_mRNA	YDR050C	NP_010335.1	RefSeq_peptide	DEPENDENT	-	-	-
YDR050C	YDR050C_mRNA	YDR050C	NM_001180358.1	RefSeq_dna	DEPENDENT	-	-	-
YDL010W	YDL010W_mRNA	YDL010W	NP_010274.1	RefSeq_peptide	DEPENDENT	-	-	-
YDL010W	YDL010W_mRNA	YDL010W	NM_001180069.1	RefSeq_dna	DEPENDENT	-	-	-
YDL065C	YDL065C_mRNA	YDL065C	NP_010218.2	RefSeq_peptide	DEPENDENT	-	-	-
YDL065C	YDL065C_mRNA	YDL065C	NM_001180124.1	RefSeq_dna	DEPENDENT	-	-	-
YDR349C	YDR349C_mRNA	YDR349C	NP_010636.1	RefSeq_peptide	DEPENDENT	-	-	-
YDR349C	YDR349C_mRNA	YDR349C	NM_001180657.1	RefSeq_dna	DEPENDENT	-	-	-
YDL098C	YDL098C_mRNA	YDL098C	NP_010185.1	RefSeq_peptide	DEPENDENT	-	-	-
YDL098C	YDL098C_mRNA	YDL098C	NM_001180157.1	RefSeq_dna	DEPENDENT	-	-	-
YDL234C	YDL234C_mRNA	YDL234C	NP_010047.1	RefSeq_peptide	DEPENDENT	-	-	-
YDL234C	YDL234C_mRNA	YDL234C	NM_001180294.1	RefSeq_dna	DEPENDENT	-	-	-
YDR118W	YDR118W_mRNA	YDR118W	NP_010403.3	RefSeq_peptide	DEPENDENT	-	-	-
YDR118W	YDR118W_mRNA	YDR118W	NM_001180426.3	RefSeq_dna	DEPENDENT	-	-	-
YDR159W	YDR159W_mRNA	YDR159W	NP_010443.3	RefSeq_peptide	DEPENDENT	-	-	-
YDR159W	YDR159W_mRNA	YDR159W	NM_001180466.3	RefSeq_dna	DEPENDENT	-	-	-
YDR111C	YDR111C_mRNA	YDR111C	NP_010396.1	RefSeq_peptide	DEPENDENT	-	-	-
YDR111C	YDR111C_mRNA	YDR111C	NM_001180419.1	RefSeq_dna	DEPENDENT	-	-	-
YDR128W	YDR128W_mRNA	YDR128W	NP_010413.3	RefSeq_peptide	DEPENDENT	-	-	-
YDR128W	YDR128W_mRNA	YDR128W	NM_001180436.3	RefSeq_dna	DEPENDENT	-	-	-
YDR065W	YDR065W_mRNA	YDR065W	NP_010350.3	RefSeq_peptide	DEPENDENT	-	-	-
YDR065W	YDR065W_mRNA	YDR065W	NM_001180373.3	RefSeq_dna	DEPENDENT	-	-	-
YDL004W	YDL004W_mRNA	YDL004W	NP_010280.1	RefSeq_peptide	DEPENDENT	-	-	-
YDL004W	YDL004W_mRNA	YDL004W	NM_001180063.1	RefSeq_dna	DEPENDENT	-	-	-
YDL171C	YDL171C_mRNA	YDL171C	NP_010110.1	RefSeq_peptide	DEPENDENT	-	-	-
YDL171C	YDL171C_mRNA	YDL171C	NM_001180231.1	RefSeq_dna	DEPENDENT	-	-	-
YDR083W	YDR083W_mRNA	YDR083W	NP_010368.5	RefSeq_peptide	DEPENDENT	-	-	-
YDR083W	YDR083W_mRNA	YDR083W	NM_001180391.3	RefSeq_dna	DEPENDENT	-	-	-
YDR457W	YDR457W_mRNA	YDR457W	NP_010745.3	RefSeq_peptide	DEPENDENT	-	-	-
YDR457W	YDR457W_mRNA	YDR457W	NM_001180765.3	RefSeq_dna	DEPENDENT	-	-	-
YDR014W	YDR014W_mRNA	YDR014W	NP_010297.1	RefSeq_peptide	DEPENDENT	-	-	-
YDR014W	YDR014W_mRNA	YDR014W	NM_001180322.1	RefSeq_dna	DEPENDENT	-	-	-
YDR206W	YDR206W_mRNA	YDR206W	NP_010492.3	RefSeq_peptide	DEPENDENT	-	-	-
YDR206W	YDR206W_mRNA	YDR206W	NM_001180514.3	RefSeq_dna	DEPENDENT	-	-	-
YDR478W	YDR478W_mRNA	YDR478W	NP_010766.3	RefSeq_peptide	DEPENDENT	-	-	-
YDR478W	YDR478W_mRNA	YDR478W	NM_001180786.3	RefSeq_dna	DEPENDENT	-	-	-
YDR169C	YDR169C_mRNA	YDR169C	NP_010453.1	RefSeq_peptide	DEPENDENT	-	-	-
YDR169C	YDR169C_mRNA	YDR169C	NM_001180476.1	RefSeq_dna	DEPENDENT	-	-	-
YDR115W	YDR115W_mRNA	YDR115W	NP_010400.1	RefSeq_peptide	DEPENDENT	-	-	-
YDR115W	YDR115W_mRNA	YDR115W	NM_001180423.1	RefSeq_dna	DEPENDENT	-	-	-
YDL159W-A	YDL159W-A_mRNA	YDL159W-A	NP_076884.1	RefSeq_peptide	DEPENDENT	-	-	-
YDL159W-A	YDL159W-A_mRNA	YDL159W-A	NM_001184465.1	RefSeq_dna	DEPENDENT	-	-	-
YDL232W	YDL232W_mRNA	YDL232W	NP_010049.1	RefSeq_peptide	DEPENDENT	-	-	-
YDL232W	YDL232W_mRNA	YDL232W	NM_001180292.1	RefSeq_dna	DEPENDENT	-	-	-
YDR432W	YDR432W_mRNA	YDR432W	NP_010720.3	RefSeq_peptide	DEPENDENT	-	-	-
YDR432W	YDR432W_mRNA	YDR432W	NM_001180740.3	RefSeq_dna	DEPENDENT	-	-	-
YDL022C-A	YDL022C-A_mRNA	YDL022C-A	NP_001257670.1	RefSeq_peptide	DEPENDENT	-	-	-
YDL022C-A	YDL022C-A_mRNA	YDL022C-A	NM_001270741.1	RefSeq_dna	DEPENDENT	-	-	-
YDR410C	YDR410C_mRNA	YDR410C	NP_010698.1	RefSeq_peptide	DEPENDENT	-	-	-
YDR410C	YDR410C_mRNA	YDR410C	NM_001180718.1	RefSeq_dna	DEPENDENT	-	-	-
YDL072C	YDL072C_mRNA	YDL072C	NP_010211.1	RefSeq_peptide	DEPENDENT	-	-	-
YDL072C	YDL072C_mRNA	YDL072C	NM_001180131.1	RefSeq_dna	DEPENDENT	-	-	-
YDL012C	YDL012C_mRNA	YDL012C	NP_010272.1	RefSeq_peptide	DEPENDENT	-	-	-
YDL012C	YDL012C_mRNA	YDL012C	NM_001180071.1	RefSeq_dna	DEPENDENT	-	-	-
YDR482C	YDR482C_mRNA	YDR482C	NP_010770.3	RefSeq_peptide	DEPENDENT	-	-	-
YDR482C	YDR482C_mRNA	YDR482C	NM_001180790.3	RefSeq_dna	DEPENDENT	-	-	-
YDL070W	YDL070W_mRNA	YDL070W	NP_010213.1	RefSeq_peptide	DEPENDENT	-	-	-
YDL070W	YDL070W_mRNA	YDL070W	NM_001180129.1	RefSeq_dna	DEPENDENT	-	-	-
YDR064W	YDR064W_mRNA	YDR064W	NP_010349.3	RefSeq_peptide	DEPENDENT	-	-	-
YDR064W	YDR064W_mRNA	YDR064W	NM_001180372.3	RefSeq_dna	DEPENDENT	-	-	-
YDL135C	YDL135C_mRNA	YDL135C	NP_010146.1	RefSeq_peptide	DEPENDENT	-	-	-
YDL135C	YDL135C_mRNA	YDL135C	NM_001180195.1	RefSeq_dna	DEPENDENT	-	-	-
YDL077C	YDL077C_mRNA	YDL077C	NP_010206.1	RefSeq_peptide	DEPENDENT	-	-	-
YDL077C	YDL077C_mRNA	YDL077C	NM_001180136.1	RefSeq_dna	DEPENDENT	-	-	-
YDL033C	YDL033C_mRNA	YDL033C	NP_010251.1	RefSeq_peptide	DEPENDENT	-	-	-
YDL033C	YDL033C_mRNA	YDL033C	NM_001180092.1	RefSeq_dna	DEPENDENT	-	-	-
YDL031W	YDL031W_mRNA	YDL031W	NP_010253.2	RefSeq_peptide	DEPENDENT	-	-	-
YDL031W	YDL031W_mRNA	YDL031W	NM_001180090.2	RefSeq_dna	DEPENDENT	-	-	-
YDR398W	YDR398W_mRNA	YDR398W	NP_010686.1	RefSeq_peptide	DEPENDENT	-	-	-
YDR398W	YDR398W_mRNA	YDR398W	NM_001180706.1	RefSeq_dna	DEPENDENT	-	-	-
YDR326C	YDR326C_mRNA	YDR326C	NP_010613.1	RefSeq_peptide	DEPENDENT	-	-	-
YDR326C	YDR326C_mRNA	YDR326C	NM_001180634.1	RefSeq_dna	DEPENDENT	-	-	-
YDL052C	YDL052C_mRNA	YDL052C	NP_010231.1	RefSeq_peptide	DEPENDENT	-	-	-
YDL052C	YDL052C_mRNA	YDL052C	NM_001180111.1	RefSeq_dna	DEPENDENT	-	-	-
YDR536W	YDR536W_mRNA	YDR536W	NP_010825.3	RefSeq_peptide	DEPENDENT	-	-	-
YDR536W	YDR536W_mRNA	YDR536W	NM_001180844.3	RefSeq_dna	DEPENDENT	-	-	-
YDR397C	YDR397C_mRNA	YDR397C	NP_010685.1	RefSeq_peptide	DEPENDENT	-	-	-
YDR397C	YDR397C_mRNA	YDR397C	NM_001180705.1	RefSeq_dna	DEPENDENT	-	-	-
YDL116W	YDL116W_mRNA	YDL116W	NP_010167.1	RefSeq_peptide	DEPENDENT	-	-	-
YDL116W	YDL116W_mRNA	YDL116W	NM_001180175.1	RefSeq_dna	DEPENDENT	-	-	-
YDR028C	YDR028C_mRNA	YDR028C	NP_010311.1	RefSeq_peptide	DEPENDENT	-	-	-
YDR028C	YDR028C_mRNA	YDR028C	NM_001180336.1	RefSeq_dna	DEPENDENT	-	-	-
YDL007W	YDL007W_mRNA	YDL007W	NP_010277.1	RefSeq_peptide	DEPENDENT	-	-	-
YDL007W	YDL007W_mRNA	YDL007W	NM_001180066.1	RefSeq_dna	DEPENDENT	-	-	-
YDR236C	YDR236C_mRNA	YDR236C	NP_010522.1	RefSeq_peptide	DEPENDENT	-	-	-
YDR236C	YDR236C_mRNA	YDR236C	NM_001180544.1	RefSeq_dna	DEPENDENT	-	-	-
YDR011W	YDR011W_mRNA	YDR011W	NP_010294.1	RefSeq_peptide	DEPENDENT	-	-	-
YDR011W	YDR011W_mRNA	YDR011W	NM_001180319.1	RefSeq_dna	DEPENDENT	-	-	-
YDR155C	YDR155C_mRNA	YDR155C	NP_010439.1	RefSeq_peptide	DEPENDENT	-	-	-
YDR155C	YDR155C_mRNA	YDR155C	NM_001180462.1	RefSeq_dna	DEPENDENT	-	-	-
YDR414C	YDR414C_mRNA	YDR414C	NP_010702.4	RefSeq_peptide	DEPENDENT	-	-	-
YDR414C	YDR414C_mRNA	YDR414C	NM_001180722.4	RefSeq_dna	DEPENDENT	-	-	-
YDR026C	YDR026C_mRNA	YDR026C	NP_010309.3	RefSeq_peptide	DEPENDENT	-	-	-
YDR026C	YDR026C_mRNA	YDR026C	NM_001180334.3	RefSeq_dna	DEPENDENT	-	-	-
YDL073W	YDL073W_mRNA	YDL073W	NP_010210.1	RefSeq_peptide	DEPENDENT	-	-	-
YDL073W	YDL073W_mRNA	YDL073W	NM_001180132.1	RefSeq_dna	DEPENDENT	-	-	-
YDL115C	YDL115C_mRNA	YDL115C	NP_010168.4	RefSeq_peptide	DEPENDENT	-	-	-
YDL115C	YDL115C_mRNA	YDL115C	NM_001180174.1	RefSeq_dna	DEPENDENT	-	-	-
YDL145C	YDL145C_mRNA	YDL145C	NP_010136.1	RefSeq_peptide	DEPENDENT	-	-	-
YDL145C	YDL145C_mRNA	YDL145C	NM_001180205.1	RefSeq_dna	DEPENDENT	-	-	-
YDL104C	YDL104C_mRNA	YDL104C	NP_010179.1	RefSeq_peptide	DEPENDENT	-	-	-
YDL104C	YDL104C_mRNA	YDL104C	NM_001180163.1	RefSeq_dna	DEPENDENT	-	-	-
YDL149W	YDL149W_mRNA	YDL149W	NP_010132.1	RefSeq_peptide	DEPENDENT	-	-	-
YDL149W	YDL149W_mRNA	YDL149W	NM_001180209.1	RefSeq_dna	DEPENDENT	-	-	-
YDR231C	YDR231C_mRNA	YDR231C	NP_010517.1	RefSeq_peptide	DEPENDENT	-	-	-
YDR231C	YDR231C_mRNA	YDR231C	NM_001180539.1	RefSeq_dna	DEPENDENT	-	-	-
YDR045C	YDR045C_mRNA	YDR045C	NP_010330.1	RefSeq_peptide	DEPENDENT	-	-	-
YDR045C	YDR045C_mRNA	YDR045C	NM_001180353.1	RefSeq_dna	DEPENDENT	-	-	-
YDL075W	YDL075W_mRNA	YDL075W	NP_010208.1	RefSeq_peptide	DEPENDENT	-	-	-
YDL075W	YDL075W_mRNA	YDL075W	NM_001180134.1	RefSeq_dna	DEPENDENT	-	-	-
YDR415C	YDR415C_mRNA	YDR415C	NP_010703.1	RefSeq_peptide	DEPENDENT	-	-	-
YDR415C	YDR415C_mRNA	YDR415C	NM_001180723.1	RefSeq_dna	DEPENDENT	-	-	-
YDR339C	YDR339C_mRNA	YDR339C	NP_010626.1	RefSeq_peptide	DEPENDENT	-	-	-
YDR339C	YDR339C_mRNA	YDR339C	NM_001180647.1	RefSeq_dna	DEPENDENT	-	-	-
YDL213C	YDL213C_mRNA	YDL213C	NP_010068.1	RefSeq_peptide	DEPENDENT	-	-	-
YDL213C	YDL213C_mRNA	YDL213C	NM_001180273.1	RefSeq_dna	DEPENDENT	-	-	-
YDR096W	YDR096W_mRNA	YDR096W	NP_010381.1	RefSeq_peptide	DEPENDENT	-	-	-
YDR096W	YDR096W_mRNA	YDR096W	NM_001180404.1	RefSeq_dna	DEPENDENT	-	-	-
YDL019C	YDL019C_mRNA	YDL019C	NP_010265.1	RefSeq_peptide	DEPENDENT	-	-	-
YDL019C	YDL019C_mRNA	YDL019C	NM_001180078.1	RefSeq_dna	DEPENDENT	-	-	-
YDL022W	YDL022W_mRNA	YDL022W	NP_010262.1	RefSeq_peptide	DEPENDENT	-	-	-
YDL022W	YDL022W_mRNA	YDL022W	NM_001180081.1	RefSeq_dna	DEPENDENT	-	-	-
YDR391C	YDR391C_mRNA	YDR391C	NP_010679.3	RefSeq_peptide	DEPENDENT	-	-	-
YDR391C	YDR391C_mRNA	YDR391C	NM_001180699.3	RefSeq_dna	DEPENDENT	-	-	-
YDR091C	YDR091C_mRNA	YDR091C	NP_010376.3	RefSeq_peptide	DEPENDENT	-	-	-
YDR091C	YDR091C_mRNA	YDR091C	NM_001180399.3	RefSeq_dna	DEPENDENT	-	-	-
YDR240C	YDR240C_mRNA	YDR240C	NP_010526.1	RefSeq_peptide	DEPENDENT	-	-	-
YDR240C	YDR240C_mRNA	YDR240C	NM_001180548.1	RefSeq_dna	DEPENDENT	-	-	-
YDL244W	YDL244W_mRNA	YDL244W	NP_010037.1	RefSeq_peptide	DEPENDENT	-	-	-
YDL244W	YDL244W_mRNA	YDL244W	NM_001180304.1	RefSeq_dna	DEPENDENT	-	-	-
YDR179C	YDR179C_mRNA	YDR179C	NP_010464.1	RefSeq_peptide	DEPENDENT	-	-	-
YDR179C	YDR179C_mRNA	YDR179C	NM_001180486.1	RefSeq_dna	DEPENDENT	-	-	-
YDL165W	YDL165W_mRNA	YDL165W	NP_010116.1	RefSeq_peptide	DEPENDENT	-	-	-
YDL165W	YDL165W_mRNA	YDL165W	NM_001180225.1	RefSeq_dna	DEPENDENT	-	-	-
YDL140C	YDL140C_mRNA	YDL140C	NP_010141.1	RefSeq_peptide	DEPENDENT	-	-	-
YDL140C	YDL140C_mRNA	YDL140C	NM_001180200.1	RefSeq_dna	DEPENDENT	-	-	-
YDR120C	YDR120C_mRNA	YDR120C	NP_010405.3	RefSeq_peptide	DEPENDENT	-	-	-
YDR120C	YDR120C_mRNA	YDR120C	NM_001180428.3	RefSeq_dna	DEPENDENT	-	-	-
YDR003W	YDR003W_mRNA	YDR003W	NP_010286.3	RefSeq_peptide	DEPENDENT	-	-	-
YDR003W	YDR003W_mRNA	YDR003W	NM_001180311.3	RefSeq_dna	DEPENDENT	-	-	-
YDR499W	YDR499W_mRNA	YDR499W	NP_010787.3	RefSeq_peptide	DEPENDENT	-	-	-
YDR499W	YDR499W_mRNA	YDR499W	NM_001180807.3	RefSeq_dna	DEPENDENT	-	-	-
YDR166C	YDR166C_mRNA	YDR166C	NP_010450.3	RefSeq_peptide	DEPENDENT	-	-	-
YDR166C	YDR166C_mRNA	YDR166C	NM_001180473.3	RefSeq_dna	DEPENDENT	-	-	-
YDL092W	YDL092W_mRNA	YDL092W	NP_010191.1	RefSeq_peptide	DEPENDENT	-	-	-
YDL092W	YDL092W_mRNA	YDL092W	NM_001180151.1	RefSeq_dna	DEPENDENT	-	-	-
YDL241W	YDL241W_mRNA	YDL241W	NP_010040.1	RefSeq_peptide	DEPENDENT	-	-	-
YDL241W	YDL241W_mRNA	YDL241W	NM_001180301.1	RefSeq_dna	DEPENDENT	-	-	-
YDL082W	YDL082W_mRNA	YDL082W	NP_010201.1	RefSeq_peptide	DEPENDENT	-	-	-
YDL082W	YDL082W_mRNA	YDL082W	NM_001180141.1	RefSeq_dna	DEPENDENT	-	-	-
YDR277C	YDR277C_mRNA	YDR277C	NP_010563.3	RefSeq_peptide	DEPENDENT	-	-	-
YDR277C	YDR277C_mRNA	YDR277C	NM_001180585.3	RefSeq_dna	DEPENDENT	-	-	-
YDR291W	YDR291W_mRNA	YDR291W	NP_010577.3	RefSeq_peptide	DEPENDENT	-	-	-
YDR291W	YDR291W_mRNA	YDR291W	NM_001180599.3	RefSeq_dna	DEPENDENT	-	-	-
YDR475C	YDR475C_mRNA	YDR475C	NP_010763.2	RefSeq_peptide	DEPENDENT	-	-	-
YDR475C	YDR475C_mRNA	YDR475C	NM_001180783.1	RefSeq_dna	DEPENDENT	-	-	-
YDR244W	YDR244W_mRNA	YDR244W	NP_010530.1	RefSeq_peptide	DEPENDENT	-	-	-
YDR244W	YDR244W_mRNA	YDR244W	NM_001180552.1	RefSeq_dna	DEPENDENT	-	-	-
YDR407C	YDR407C_mRNA	YDR407C	NP_010695.1	RefSeq_peptide	DEPENDENT	-	-	-
YDR407C	YDR407C_mRNA	YDR407C	NM_001180715.1	RefSeq_dna	DEPENDENT	-	-	-
YDR382W	YDR382W_mRNA	YDR382W	NP_010670.3	RefSeq_peptide	DEPENDENT	-	-	-
YDR382W	YDR382W_mRNA	YDR382W	NM_001180690.3	RefSeq_dna	DEPENDENT	-	-	-
YDL188C	YDL188C_mRNA	YDL188C	NP_010093.1	RefSeq_peptide	DEPENDENT	-	-	-
YDL188C	YDL188C_mRNA	YDL188C	NM_001180248.1	RefSeq_dna	DEPENDENT	-	-	-
YDR405W	YDR405W_mRNA	YDR405W	NP_010693.3	RefSeq_peptide	DEPENDENT	-	-	-
YDR405W	YDR405W_mRNA	YDR405W	NM_001180713.3	RefSeq_dna	DEPENDENT	-	-	-
YDR443C	YDR443C_mRNA	YDR443C	NP_010731.3	RefSeq_peptide	DEPENDENT	-	-	-
YDR443C	YDR443C_mRNA	YDR443C	NM_001180751.3	RefSeq_dna	DEPENDENT	-	-	-
YDR059C	YDR059C_mRNA	YDR059C	NP_010344.1	RefSeq_peptide	DEPENDENT	-	-	-
YDR059C	YDR059C_mRNA	YDR059C	NM_001180367.1	RefSeq_dna	DEPENDENT	-	-	-
YDR144C	YDR144C_mRNA	YDR144C	NP_010428.3	RefSeq_peptide	DEPENDENT	-	-	-
YDR144C	YDR144C_mRNA	YDR144C	NM_001180451.3	RefSeq_dna	DEPENDENT	-	-	-
YDL157C	YDL157C_mRNA	YDL157C	NP_010124.1	RefSeq_peptide	DEPENDENT	-	-	-
YDL157C	YDL157C_mRNA	YDL157C	NM_001180217.1	RefSeq_dna	DEPENDENT	-	-	-
YDL058W	YDL058W_mRNA	YDL058W	NP_010225.1	RefSeq_peptide	DEPENDENT	-	-	-
YDL058W	YDL058W_mRNA	YDL058W	NM_001180117.1	RefSeq_dna	DEPENDENT	-	-	-
YDL155W	YDL155W_mRNA	YDL155W	NP_010126.1	RefSeq_peptide	DEPENDENT	-	-	-
YDL155W	YDL155W_mRNA	YDL155W	NM_001180215.1	RefSeq_dna	DEPENDENT	-	-	-
YDR147W	YDR147W_mRNA	YDR147W	NP_010431.3	RefSeq_peptide	DEPENDENT	-	-	-
YDR147W	YDR147W_mRNA	YDR147W	NM_001180454.3	RefSeq_dna	DEPENDENT	-	-	-
YDL191W	YDL191W_mRNA	YDL191W	NP_010090.1	RefSeq_peptide	DEPENDENT	-	-	-
YDL191W	YDL191W_mRNA	YDL191W	NP_010145.1	RefSeq_peptide	DEPENDENT	-	-	-
YDL191W	YDL191W_mRNA	YDL191W	NM_001180196.2	RefSeq_dna	DEPENDENT	-	-	-
YDL191W	YDL191W_mRNA	YDL191W	NM_001180251.2	RefSeq_dna	DEPENDENT	-	-	-
YDL128W	YDL128W_mRNA	YDL128W	NP_010155.1	RefSeq_peptide	DEPENDENT	-	-	-
YDL128W	YDL128W_mRNA	YDL128W	NM_001180187.1	RefSeq_dna	DEPENDENT	-	-	-
YDR310C	YDR310C_mRNA	YDR310C	NP_010596.1	RefSeq_peptide	DEPENDENT	-	-	-
YDR310C	YDR310C_mRNA	YDR310C	NM_001180618.1	RefSeq_dna	DEPENDENT	-	-	-
YDL160C-A	YDL160C-A_mRNA	YDL160C-A	NP_878060.1	RefSeq_peptide	DEPENDENT	-	-	-
YDL160C-A	YDL160C-A_mRNA	YDL160C-A	NM_001184530.1	RefSeq_dna	DEPENDENT	-	-	-
YDR127W	YDR127W_mRNA	YDR127W	NP_010412.1	RefSeq_peptide	DEPENDENT	-	-	-
YDR127W	YDR127W_mRNA	YDR127W	NM_001180435.1	RefSeq_dna	DEPENDENT	-	-	-
YDR497C	YDR497C_mRNA	YDR497C	NP_010785.1	RefSeq_peptide	DEPENDENT	-	-	-
YDR497C	YDR497C_mRNA	YDR497C	NM_001180805.1	RefSeq_dna	DEPENDENT	-	-	-
YDR201W	YDR201W_mRNA	YDR201W	NP_010487.3	RefSeq_peptide	DEPENDENT	-	-	-
YDR201W	YDR201W_mRNA	YDR201W	NM_001180509.3	RefSeq_dna	DEPENDENT	-	-	-
YDR163W	YDR163W_mRNA	YDR163W	NP_010447.3	RefSeq_peptide	DEPENDENT	-	-	-
YDR163W	YDR163W_mRNA	YDR163W	NM_001180470.3	RefSeq_dna	DEPENDENT	-	-	-
YDL146W	YDL146W_mRNA	YDL146W	NP_010135.1	RefSeq_peptide	DEPENDENT	-	-	-
YDL146W	YDL146W_mRNA	YDL146W	NM_001180206.1	RefSeq_dna	DEPENDENT	-	-	-
YDR363W-A	YDR363W-A_mRNA	YDR363W-A	NP_010651.3	RefSeq_peptide	DEPENDENT	-	-	-
YDR363W-A	YDR363W-A_mRNA	YDR363W-A	NM_001184328.3	RefSeq_dna	DEPENDENT	-	-	-
YDL089W	YDL089W_mRNA	YDL089W	NP_010194.1	RefSeq_peptide	DEPENDENT	-	-	-
YDL089W	YDL089W_mRNA	YDL089W	NM_001180148.1	RefSeq_dna	DEPENDENT	-	-	-
YDR385W	YDR385W_mRNA	YDR385W	NP_010673.1	RefSeq_peptide	DEPENDENT	-	-	-
YDR385W	YDR385W_mRNA	YDR385W	NP_014776.1	RefSeq_peptide	DEPENDENT	-	-	-
YDR385W	YDR385W_mRNA	YDR385W	NM_001180693.1	RefSeq_dna	DEPENDENT	-	-	-
YDR385W	YDR385W_mRNA	YDR385W	NM_001183552.1	RefSeq_dna	DEPENDENT	-	-	-
YDR331W	YDR331W_mRNA	YDR331W	NP_010618.1	RefSeq_peptide	DEPENDENT	-	-	-
YDR331W	YDR331W_mRNA	YDR331W	NM_001180639.1	RefSeq_dna	DEPENDENT	-	-	-
YDR196C	YDR196C_mRNA	YDR196C	NP_010482.3	RefSeq_peptide	DEPENDENT	-	-	-
YDR196C	YDR196C_mRNA	YDR196C	NM_001180504.3	RefSeq_dna	DEPENDENT	-	-	-
YDR116C	YDR116C_mRNA	YDR116C	NP_010401.1	RefSeq_peptide	DEPENDENT	-	-	-
YDR116C	YDR116C_mRNA	YDR116C	NM_001180424.1	RefSeq_dna	DEPENDENT	-	-	-
YDR001C	YDR001C_mRNA	YDR001C	NP_010284.1	RefSeq_peptide	DEPENDENT	-	-	-
